Day_ID,Date,obs_NO2,obs_CH4,sigma_N,sigma_C,true_NO2,true_CH4
6,10000005,124.36,1936.34,7.0,2.0,115.34,1933.38
6,10000005,171.4,1957.4,7.0,2.0,167.15,1957.6
6,10000005,129.4,1935.07,7.0,2.0,117.91,1930.14
6,10000005,69.54,1898.86,7.0,2.0,63.89,1896.55
6,10000005,126.08,1938.37,7.0,2.0,134.83,1937.41
6,10000005,120.21,1927.92,7.0,2.0,122.52,1926.93
6,10000005,138.64,1936.88,7.0,2.0,131.38,1938.77
6,10000005,67.23,1907.4,7.0,2.0,72.65,1903.17
6,10000005,139.98,1952.22,7.0,2.0,160.22,1955.15
6,10000005,28.29,1872.8,7.0,2.0,29.16,1872.03
6,10000005,7.33,1889.5,7.0,2.0,23.23,1890.47
6,10000005,44.76,1884.72,7.0,2.0,45.37,1885.58
6,10000005,122.34,1924.24,7.0,2.0,131.69,1925.09
6,10000005,33.85,1891.98,7.0,2.0,27.15,1894.38
6,10000005,88.52,1925.81,7.0,2.0,82.43,1926.46
6,10000005,23.86,1891.07,7.0,2.0,19.87,1890.9
6,10000005,38.77,1909.37,7.0,2.0,43.53,1906.69
6,10000005,116.9,1916.94,7.0,2.0,112.67,1915.5
6,10000005,42.38,1909.63,7.0,2.0,51.11,1908.06
6,10000005,2.54,1885.88,7.0,2.0,3.96,1884.37
6,10000005,142.08,1934.73,7.0,2.0,142.61,1937.32
6,10000005,8.58,1861.17,7.0,2.0,12.5,1862.99
6,10000005,2.88,1877.34,7.0,2.0,8.32,1877.78
6,10000005,114.52,1913.46,7.0,2.0,102.39,1914.96
6,10000005,99.55,1914.1,7.0,2.0,99.06,1913.73
6,10000005,117.23,1922.22,7.0,2.0,115.28,1921.55
6,10000005,107.97,1909.58,7.0,2.0,95.46,1906.79
6,10000005,102.3,1926.31,7.0,2.0,119.83,1927.32
6,10000005,31.68,1886.94,7.0,2.0,36.53,1886.93
6,10000005,156.85,1938.94,7.0,2.0,147.17,1939.25
6,10000005,137.67,1945.84,7.0,2.0,141.48,1943.74
6,10000005,81.45,1923.7,7.0,2.0,72.0,1921.87
6,10000005,121.02,1934.84,7.0,2.0,118.04,1937.59
6,10000005,104.23,1916.2,7.0,2.0,107.15,1915.52
6,10000005,-2.22,1866.83,7.0,2.0,3.02,1865.26
6,10000005,39.71,1905.56,7.0,2.0,36.24,1903.89
6,10000005,18.8,1869.8,7.0,2.0,11.5,1867.46
6,10000005,171.29,1961.23,7.0,2.0,164.34,1956.66
6,10000005,66.58,1912.55,7.0,2.0,81.77,1909.97
6,10000005,25.94,1888.05,7.0,2.0,23.38,1883.84
6,10000005,125.79,1932.82,7.0,2.0,133.32,1929.32
6,10000005,51.37,1898.21,7.0,2.0,55.22,1896.4
6,10000005,68.47,1916.59,7.0,2.0,61.14,1915.64
6,10000005,126.07,1926.9,7.0,2.0,122.04,1929.9
6,10000005,134.29,1932.92,7.0,2.0,138.65,1932.52
6,10000005,149.02,1955.4,7.0,2.0,160.02,1956.35
7,10000006,16.24,1872.81,7.0,2.0,3.49,1872.38
7,10000006,50.69,1892.26,7.0,2.0,48.04,1894.16
7,10000006,117.46,1936.73,7.0,2.0,120.34,1939.89
7,10000006,123.11,1908.66,7.0,2.0,125.96,1912.04
7,10000006,-6.82,1876.79,7.0,2.0,0.03,1878.27
7,10000006,29.54,1887.86,7.0,2.0,19.08,1889.75
7,10000006,73.08,1909.62,7.0,2.0,63.41,1911.01
7,10000006,116.69,1902.71,7.0,2.0,113.42,1905.57
7,10000006,133.42,1930.23,7.0,2.0,139.88,1933.06
7,10000006,51.37,1897.54,7.0,2.0,62.54,1895.31
7,10000006,15.2,1877.21,7.0,2.0,5.86,1878.52
7,10000006,183.15,1946.48,7.0,2.0,172.19,1947.0
7,10000006,39.92,1902.14,7.0,2.0,36.61,1898.7
7,10000006,1.33,1866.85,7.0,2.0,9.14,1866.85
7,10000006,-1.02,1877.23,7.0,2.0,3.35,1875.9
7,10000006,114.61,1921.09,7.0,2.0,112.48,1921.14
7,10000006,54.59,1900.48,7.0,2.0,52.92,1901.76
7,10000006,23.95,1878.97,7.0,2.0,20.25,1876.75
7,10000006,150.8,1945.88,7.0,2.0,136.27,1946.98
7,10000006,48.54,1895.19,7.0,2.0,57.67,1893.73
7,10000006,140.2,1931.88,7.0,2.0,152.04,1936.45
7,10000006,148.69,1943.49,7.0,2.0,145.26,1944.3
7,10000006,26.37,1877.26,7.0,2.0,18.58,1877.84
7,10000006,45.04,1905.65,7.0,2.0,56.17,1904.65
7,10000006,94.03,1926.93,7.0,2.0,100.68,1928.31
7,10000006,104.85,1922.73,7.0,2.0,108.78,1925.11
7,10000006,141.32,1928.31,7.0,2.0,135.81,1930.88
7,10000006,60.82,1890.59,7.0,2.0,61.21,1894.48
7,10000006,-1.37,1862.33,7.0,2.0,3.93,1862.17
7,10000006,177.06,1943.85,7.0,2.0,174.34,1950.23
7,10000006,65.07,1911.23,7.0,2.0,74.82,1910.34
7,10000006,6.12,1873.34,7.0,2.0,12.0,1871.43
7,10000006,45.66,1911.29,7.0,2.0,49.49,1910.3
7,10000006,150.7,1947.81,7.0,2.0,139.96,1948.32
7,10000006,149.56,1926.81,7.0,2.0,159.82,1927.18
7,10000006,47.95,1890.57,7.0,2.0,45.26,1891.1
7,10000006,143.09,1965.33,7.0,2.0,143.94,1965.5
7,10000006,50.41,1896.33,7.0,2.0,43.58,1898.05
7,10000006,153.68,1948.06,7.0,2.0,161.18,1949.93
7,10000006,15.67,1905.19,7.0,2.0,15.36,1905.69
7,10000006,-0.02,1889.53,7.0,2.0,1.32,1888.09
7,10000006,75.41,1902.06,7.0,2.0,72.13,1903.27
7,10000006,24.49,1878.71,7.0,2.0,30.98,1879.39
7,10000006,31.82,1864.28,7.0,2.0,27.56,1867.75
7,10000006,93.59,1936.08,7.0,2.0,100.6,1935.38
7,10000006,141.62,1937.49,7.0,2.0,137.41,1937.65
7,10000006,17.25,1869.15,7.0,2.0,5.62,1870.59
7,10000006,155.43,1948.37,7.0,2.0,163.0,1947.21
7,10000006,105.15,1932.69,7.0,2.0,105.28,1935.89
7,10000006,120.19,1941.81,7.0,2.0,130.9,1940.08
7,10000006,147.27,1926.2,7.0,2.0,134.12,1925.83
7,10000006,49.27,1871.58,7.0,2.0,34.05,1873.43
7,10000006,61.63,1895.52,7.0,2.0,48.47,1896.61
7,10000006,27.77,1880.96,7.0,2.0,23.61,1880.27
7,10000006,25.66,1891.38,7.0,2.0,26.1,1885.75
7,10000006,24.75,1869.58,7.0,2.0,19.72,1867.53
7,10000006,79.12,1916.98,7.0,2.0,82.14,1914.69
7,10000006,183.7,1962.16,7.0,2.0,174.19,1958.1
7,10000006,79.47,1905.07,7.0,2.0,83.75,1906.55
7,10000006,97.76,1922.97,7.0,2.0,99.75,1923.89
7,10000006,105.5,1915.93,7.0,2.0,103.85,1916.6
7,10000006,140.45,1937.11,7.0,2.0,141.51,1937.45
7,10000006,24.23,1891.5,7.0,2.0,16.52,1889.99
7,10000006,57.13,1886.47,7.0,2.0,34.29,1888.93
7,10000006,46.74,1896.37,7.0,2.0,45.13,1897.47
7,10000006,74.92,1916.98,7.0,2.0,71.38,1917.47
7,10000006,17.12,1875.66,7.0,2.0,13.72,1876.31
7,10000006,10.13,1893.62,7.0,2.0,18.75,1889.86
7,10000006,26.44,1906.63,7.0,2.0,39.13,1907.68
7,10000006,66.87,1892.42,7.0,2.0,69.37,1891.61
7,10000006,163.33,1956.64,7.0,2.0,166.12,1955.55
7,10000006,137.75,1933.15,7.0,2.0,130.09,1932.86
7,10000006,156.15,1947.54,7.0,2.0,161.29,1946.73
7,10000006,8.11,1867.09,7.0,2.0,10.4,1868.28
7,10000006,46.21,1895.3,7.0,2.0,32.68,1893.75
7,10000006,77.73,1907.68,7.0,2.0,76.49,1905.07
7,10000006,166.4,1950.48,7.0,2.0,168.87,1948.36
7,10000006,94.23,1932.43,7.0,2.0,98.44,1930.37
7,10000006,131.94,1925.62,7.0,2.0,122.5,1925.31
7,10000006,122.42,1948.11,7.0,2.0,125.62,1943.41
8,10000007,69.3,1907.16,7.0,2.0,64.67,1907.83
8,10000007,48.46,1882.08,7.0,2.0,39.7,1883.56
8,10000007,92.58,1939.59,7.0,2.0,102.77,1946.95
8,10000007,120.56,1963.19,7.0,2.0,131.73,1959.17
8,10000007,80.0,1929.05,7.0,2.0,79.46,1929.1
8,10000007,18.13,1872.21,7.0,2.0,22.02,1872.75
8,10000007,110.46,1937.7,7.0,2.0,110.72,1935.33
8,10000007,17.16,1862.11,7.0,2.0,20.4,1863.11
8,10000007,13.22,1869.59,7.0,2.0,16.14,1870.97
8,10000007,72.56,1915.85,7.0,2.0,74.57,1912.57
8,10000007,140.35,1983.15,7.0,2.0,139.24,1985.11
8,10000007,87.29,1921.82,7.0,2.0,91.65,1922.87
8,10000007,20.0,1875.44,7.0,2.0,10.35,1874.78
8,10000007,62.8,1906.82,7.0,2.0,72.37,1909.88
8,10000007,177.19,1981.71,7.0,2.0,161.41,1978.37
8,10000007,163.14,1995.13,7.0,2.0,162.08,1997.44
8,10000007,87.08,1899.0,7.0,2.0,70.42,1898.34
8,10000007,181.5,1997.42,7.0,2.0,174.22,2000.93
8,10000007,173.39,1983.83,7.0,2.0,169.64,1984.26
8,10000007,41.63,1897.92,7.0,2.0,30.18,1896.53
8,10000007,150.72,1973.48,7.0,2.0,148.18,1975.66
8,10000007,140.67,1984.91,7.0,2.0,138.08,1982.97
8,10000007,66.52,1927.62,7.0,2.0,75.66,1926.63
8,10000007,140.55,1975.77,7.0,2.0,142.74,1971.15
8,10000007,78.24,1929.99,7.0,2.0,79.47,1930.34
8,10000007,57.23,1908.89,7.0,2.0,58.65,1907.04
8,10000007,20.78,1880.31,7.0,2.0,35.08,1880.66
8,10000007,59.36,1896.0,7.0,2.0,56.24,1898.1
8,10000007,111.99,1949.96,7.0,2.0,119.07,1950.14
8,10000007,46.39,1881.93,7.0,2.0,45.19,1884.51
8,10000007,98.1,1936.71,7.0,2.0,98.04,1937.17
8,10000007,50.16,1887.48,7.0,2.0,49.59,1887.75
8,10000007,135.9,1977.89,7.0,2.0,144.66,1979.34
8,10000007,15.08,1875.15,7.0,2.0,8.83,1874.62
8,10000007,39.16,1903.87,7.0,2.0,47.82,1905.67
8,10000007,98.34,1922.02,7.0,2.0,94.72,1921.92
8,10000007,76.87,1935.24,7.0,2.0,78.61,1934.74
8,10000007,69.69,1907.5,7.0,2.0,67.43,1908.67
8,10000007,7.68,1867.18,7.0,2.0,13.56,1864.78
8,10000007,74.61,1899.69,7.0,2.0,80.55,1901.44
8,10000007,103.06,1937.63,7.0,2.0,97.02,1936.95
8,10000007,106.43,1945.12,7.0,2.0,120.35,1945.05
8,10000007,76.51,1932.02,7.0,2.0,67.91,1929.74
8,10000007,168.42,2022.08,7.0,2.0,171.53,2020.65
8,10000007,113.82,1958.15,7.0,2.0,109.98,1958.59
8,10000007,180.31,1984.21,7.0,2.0,170.26,1984.28
8,10000007,82.74,1923.96,7.0,2.0,83.52,1923.64
8,10000007,130.9,1977.86,7.0,2.0,133.69,1976.76
8,10000007,112.13,1952.58,7.0,2.0,118.16,1950.45
8,10000007,44.22,1896.44,7.0,2.0,37.66,1895.28
8,10000007,135.77,1975.84,7.0,2.0,134.63,1975.93
8,10000007,48.29,1899.58,7.0,2.0,40.26,1898.74
8,10000007,3.42,1864.73,7.0,2.0,1.39,1867.11
8,10000007,94.43,1936.46,7.0,2.0,101.63,1935.31
8,10000007,159.79,1981.73,7.0,2.0,155.33,1984.36
8,10000007,126.39,1957.96,7.0,2.0,120.25,1957.31
8,10000007,122.08,1964.81,7.0,2.0,128.71,1966.05
8,10000007,134.47,1962.62,7.0,2.0,137.23,1958.93
8,10000007,94.9,1938.19,7.0,2.0,95.49,1932.93
8,10000007,76.99,1934.24,7.0,2.0,82.95,1932.14
8,10000007,89.16,1924.59,7.0,2.0,86.41,1922.74
8,10000007,20.25,1889.04,7.0,2.0,23.76,1884.01
8,10000007,149.57,1988.18,7.0,2.0,155.4,1985.42
8,10000007,50.13,1895.41,7.0,2.0,44.74,1892.26
8,10000007,108.41,1950.25,7.0,2.0,98.23,1950.15
8,10000007,75.63,1921.77,7.0,2.0,79.77,1923.76
8,10000007,-4.88,1859.34,7.0,2.0,9.27,1862.57
8,10000007,158.44,1987.14,7.0,2.0,157.96,1986.59
8,10000007,29.59,1892.4,7.0,2.0,37.84,1892.63
8,10000007,166.47,1975.1,7.0,2.0,166.93,1975.62
8,10000007,90.17,1931.7,7.0,2.0,87.74,1932.04
8,10000007,41.32,1907.66,7.0,2.0,42.49,1910.01
8,10000007,54.09,1901.56,7.0,2.0,48.99,1903.96
8,10000007,24.58,1864.16,7.0,2.0,24.4,1863.25
8,10000007,76.6,1919.4,7.0,2.0,74.16,1918.34
8,10000007,2.46,1852.15,7.0,2.0,13.03,1855.13
8,10000007,149.53,1985.13,7.0,2.0,150.04,1983.41
8,10000007,34.66,1886.47,7.0,2.0,28.07,1885.93
8,10000007,83.97,1923.4,7.0,2.0,89.1,1919.75
8,10000007,171.06,1995.27,7.0,2.0,169.41,1993.44
9,10000008,136.6,2014.44,7.0,2.0,134.36,2015.98
9,10000008,150.34,2048.53,7.0,2.0,158.27,2047.26
9,10000008,55.35,1917.0,7.0,2.0,63.85,1921.08
9,10000008,110.41,1978.18,7.0,2.0,114.82,1977.36
9,10000008,3.4,1843.48,7.0,2.0,10.31,1843.74
9,10000008,82.34,1961.43,7.0,2.0,88.35,1961.27
9,10000008,79.22,1931.1,7.0,2.0,70.67,1929.26
9,10000008,139.56,1992.82,7.0,2.0,126.04,1992.03
9,10000008,81.59,1941.24,7.0,2.0,85.59,1935.74
9,10000008,180.93,2041.61,7.0,2.0,165.87,2040.5
9,10000008,89.89,1940.57,7.0,2.0,83.44,1940.33
9,10000008,80.61,1941.06,7.0,2.0,78.48,1941.12
9,10000008,144.2,2021.3,7.0,2.0,142.7,2019.74
9,10000008,147.78,2019.12,7.0,2.0,144.97,2019.31
9,10000008,69.18,1945.87,7.0,2.0,83.38,1947.07
9,10000008,-11.39,1843.46,7.0,2.0,1.45,1846.24
9,10000008,165.71,2044.83,7.0,2.0,171.08,2045.01
9,10000008,22.91,1881.13,7.0,2.0,30.55,1882.95
9,10000008,27.04,1862.98,7.0,2.0,18.46,1860.2
9,10000008,112.18,1995.18,7.0,2.0,123.27,1998.75
9,10000008,171.83,2057.76,7.0,2.0,166.28,2054.8
9,10000008,177.42,2057.6,7.0,2.0,172.55,2058.1
9,10000008,150.69,2013.54,7.0,2.0,148.67,2011.56
9,10000008,112.32,1971.53,7.0,2.0,105.07,1972.09
9,10000008,137.63,2019.06,7.0,2.0,143.02,2022.23
9,10000008,133.38,2016.02,7.0,2.0,140.45,2014.5
9,10000008,29.69,1865.04,7.0,2.0,24.43,1869.88
9,10000008,142.15,2021.28,7.0,2.0,147.68,2020.89
9,10000008,154.75,2026.29,7.0,2.0,155.04,2026.74
9,10000008,154.04,2035.55,7.0,2.0,158.82,2032.06
9,10000008,28.76,1873.26,7.0,2.0,24.52,1874.43
9,10000008,104.02,1981.01,7.0,2.0,102.29,1978.88
9,10000008,73.03,1911.47,7.0,2.0,68.89,1913.87
9,10000008,77.04,1948.09,7.0,2.0,82.29,1947.26
9,10000008,121.21,1994.97,7.0,2.0,124.16,1995.57
9,10000008,81.51,1940.06,7.0,2.0,78.85,1939.72
9,10000008,71.69,1917.23,7.0,2.0,60.46,1916.06
9,10000008,-2.09,1844.1,7.0,2.0,1.28,1841.73
9,10000008,72.91,1913.64,7.0,2.0,70.61,1912.5
9,10000008,157.71,2044.52,7.0,2.0,165.07,2043.52
9,10000008,121.66,2006.15,7.0,2.0,125.42,2002.87
9,10000008,123.42,1996.54,7.0,2.0,124.28,1993.41
9,10000008,2.86,1837.24,7.0,2.0,4.05,1836.91
9,10000008,173.69,2064.59,7.0,2.0,174.51,2062.5
9,10000008,104.97,1967.19,7.0,2.0,99.92,1965.77
9,10000008,87.36,1952.56,7.0,2.0,86.56,1950.36
9,10000008,40.33,1894.69,7.0,2.0,49.28,1894.12
9,10000008,181.9,2052.51,7.0,2.0,171.93,2054.98
9,10000008,13.68,1858.15,7.0,2.0,16.37,1857.21
9,10000008,116.98,1998.44,7.0,2.0,118.38,1996.39
9,10000008,143.19,2008.42,7.0,2.0,134.08,2008.62
9,10000008,63.43,1909.38,7.0,2.0,63.91,1909.01
9,10000008,72.42,1940.74,7.0,2.0,79.37,1944.47
9,10000008,178.48,2055.94,7.0,2.0,173.76,2055.84
9,10000008,7.15,1861.43,7.0,2.0,7.25,1861.86
9,10000008,82.84,1934.39,7.0,2.0,78.15,1937.74
9,10000008,19.58,1861.92,7.0,2.0,29.07,1866.96
9,10000008,88.61,1957.86,7.0,2.0,89.66,1959.22
9,10000008,84.81,1954.95,7.0,2.0,91.57,1955.54
9,10000008,116.16,1986.42,7.0,2.0,121.27,1987.97
9,10000008,7.98,1859.51,7.0,2.0,13.98,1860.27
9,10000008,70.92,1933.73,7.0,2.0,73.06,1934.45
9,10000008,142.29,2012.61,7.0,2.0,137.42,2013.46
9,10000008,48.5,1889.61,7.0,2.0,46.37,1890.14
9,10000008,83.0,1938.91,7.0,2.0,77.16,1939.88
9,10000008,102.62,1957.18,7.0,2.0,101.82,1957.94
9,10000008,40.34,1885.87,7.0,2.0,36.21,1886.5
9,10000008,44.37,1904.8,7.0,2.0,42.5,1905.69
9,10000008,148.8,2033.12,7.0,2.0,150.16,2033.91
9,10000008,117.66,1991.96,7.0,2.0,116.67,1988.94
9,10000008,40.72,1909.67,7.0,2.0,41.69,1908.5
9,10000008,5.28,1846.09,7.0,2.0,1.71,1844.91
9,10000008,59.96,1926.58,7.0,2.0,60.7,1928.53
9,10000008,29.6,1895.44,7.0,2.0,31.03,1892.42
9,10000008,8.26,1855.08,7.0,2.0,8.02,1853.69
9,10000008,23.35,1876.9,7.0,2.0,28.45,1875.7
9,10000008,168.23,2038.42,7.0,2.0,166.72,2037.48
9,10000008,62.77,1909.61,7.0,2.0,59.91,1908.88
9,10000008,18.18,1870.78,7.0,2.0,20.27,1867.66
9,10000008,10.82,1839.72,7.0,2.0,1.04,1841.55
10,10000009,2.79,1879.26,7.0,2.0,3.9,1883.42
10,10000009,94.87,1935.44,7.0,2.0,81.51,1936.69
10,10000009,126.78,1974.39,7.0,2.0,133.05,1974.71
10,10000009,44.42,1878.89,7.0,2.0,47.34,1880.14
10,10000009,9.9,1877.28,7.0,2.0,2.77,1880.25
10,10000009,145.02,2014.06,7.0,2.0,154.25,2014.65
10,10000009,141.64,1996.28,7.0,2.0,136.43,1998.07
10,10000009,163.61,2021.61,7.0,2.0,160.29,2019.82
10,10000009,41.31,1927.4,7.0,2.0,42.03,1926.33
10,10000009,43.79,1909.74,7.0,2.0,46.9,1911.66
10,10000009,12.36,1873.92,7.0,2.0,16.37,1873.94
10,10000009,86.17,1923.32,7.0,2.0,80.89,1923.67
10,10000009,25.53,1876.48,7.0,2.0,26.6,1874.97
10,10000009,98.84,1956.67,7.0,2.0,100.7,1958.09
10,10000009,73.64,1966.36,7.0,2.0,65.46,1965.71
10,10000009,75.49,1929.91,7.0,2.0,72.49,1930.75
10,10000009,105.54,1929.87,7.0,2.0,101.56,1929.82
10,10000009,37.19,1910.0,7.0,2.0,37.44,1907.3
10,10000009,46.82,1903.69,7.0,2.0,55.73,1904.91
10,10000009,56.97,1922.95,7.0,2.0,55.85,1921.46
10,10000009,154.27,1995.72,7.0,2.0,150.08,1996.18
10,10000009,62.46,1930.3,7.0,2.0,65.38,1929.56
10,10000009,120.35,1976.24,7.0,2.0,128.25,1975.93
10,10000009,126.19,2010.23,7.0,2.0,134.37,2011.98
10,10000009,53.27,1926.35,7.0,2.0,56.81,1926.34
10,10000009,91.83,1965.76,7.0,2.0,87.48,1964.32
10,10000009,93.24,1949.7,7.0,2.0,88.4,1948.88
10,10000009,140.87,1999.26,7.0,2.0,144.91,1998.05
10,10000009,135.17,1999.98,7.0,2.0,134.56,1998.45
10,10000009,108.03,1995.83,7.0,2.0,117.43,1994.11
10,10000009,13.39,1900.36,7.0,2.0,14.35,1902.24
10,10000009,120.98,1995.05,7.0,2.0,121.7,1994.54
10,10000009,150.27,1982.11,7.0,2.0,140.24,1980.09
10,10000009,40.53,1894.69,7.0,2.0,32.91,1896.58
10,10000009,156.8,1990.06,7.0,2.0,154.36,1990.16
10,10000009,161.71,2030.93,7.0,2.0,170.49,2028.74
10,10000009,52.5,1930.32,7.0,2.0,57.62,1927.22
10,10000009,34.25,1858.62,7.0,2.0,36.64,1861.19
10,10000009,65.46,1915.27,7.0,2.0,62.48,1916.59
10,10000009,81.06,1915.54,7.0,2.0,71.58,1916.94
10,10000009,157.83,1988.41,7.0,2.0,152.59,1987.87
10,10000009,103.97,1935.98,7.0,2.0,105.7,1933.33
10,10000009,10.23,1876.76,7.0,2.0,16.81,1875.39
10,10000009,9.35,1871.0,7.0,2.0,12.76,1868.36
10,10000009,21.1,1882.69,7.0,2.0,21.6,1881.8
10,10000009,119.02,1990.21,7.0,2.0,131.48,1991.58
10,10000009,144.49,2017.79,7.0,2.0,143.93,2016.63
10,10000009,154.49,2021.59,7.0,2.0,165.81,2020.38
10,10000009,104.31,1936.6,7.0,2.0,97.74,1936.24
10,10000009,151.94,2027.71,7.0,2.0,170.19,2027.92
10,10000009,56.47,1882.46,7.0,2.0,42.12,1885.99
10,10000009,158.82,1974.78,7.0,2.0,142.54,1972.15
10,10000009,69.5,1915.01,7.0,2.0,81.38,1919.0
10,10000009,54.15,1886.74,7.0,2.0,47.26,1887.63
10,10000009,15.15,1880.51,7.0,2.0,17.5,1884.71
10,10000009,158.47,2011.13,7.0,2.0,160.79,2014.53
10,10000009,140.23,2012.43,7.0,2.0,152.95,2012.91
10,10000009,87.8,1956.79,7.0,2.0,85.32,1951.91
10,10000009,89.95,1950.05,7.0,2.0,85.19,1952.35
10,10000009,36.86,1895.41,7.0,2.0,29.57,1891.12
10,10000009,88.69,1943.32,7.0,2.0,86.92,1936.91
10,10000009,146.41,1987.7,7.0,2.0,143.9,1984.52
10,10000009,28.47,1888.91,7.0,2.0,21.36,1889.89
10,10000009,101.85,1952.76,7.0,2.0,98.29,1953.49
10,10000009,175.13,2006.54,7.0,2.0,167.83,2007.72
10,10000009,0.79,1866.29,7.0,2.0,12.02,1867.22
10,10000009,131.1,2003.32,7.0,2.0,137.2,2003.7
10,10000009,21.19,1885.15,7.0,2.0,25.88,1888.91
10,10000009,153.31,2018.9,7.0,2.0,149.4,2017.63
10,10000009,17.5,1869.95,7.0,2.0,4.11,1871.22
10,10000009,46.73,1914.83,7.0,2.0,59.87,1917.65
10,10000009,83.39,1930.95,7.0,2.0,87.47,1929.97
10,10000009,116.94,1986.13,7.0,2.0,124.68,1988.64
10,10000009,108.32,1968.1,7.0,2.0,104.01,1970.06
10,10000009,42.81,1910.31,7.0,2.0,45.15,1908.49
10,10000009,148.15,1978.44,7.0,2.0,147.2,1975.87
10,10000009,26.22,1859.99,7.0,2.0,15.31,1857.81
10,10000009,140.69,1993.22,7.0,2.0,145.32,1993.9
10,10000009,177.53,2021.61,7.0,2.0,169.76,2021.83
10,10000009,26.45,1881.43,7.0,2.0,28.43,1883.15
11,10000010,102.42,1961.8,7.0,2.0,94.26,1958.99
11,10000010,138.16,2018.18,7.0,2.0,151.08,2021.12
11,10000010,37.69,1893.89,7.0,2.0,23.2,1896.13
11,10000010,123.72,1986.34,7.0,2.0,124.31,1987.89
11,10000010,97.78,1959.02,7.0,2.0,94.03,1959.06
11,10000010,48.79,1902.7,7.0,2.0,39.63,1903.73
11,10000010,93.99,1966.94,7.0,2.0,93.39,1965.35
11,10000010,12.84,1881.59,7.0,2.0,5.57,1879.91
11,10000010,68.3,1938.17,7.0,2.0,83.18,1941.04
11,10000010,124.07,1987.72,7.0,2.0,123.39,1985.52
11,10000010,176.18,2039.43,7.0,2.0,172.55,2042.26
11,10000010,114.39,1997.76,7.0,2.0,123.09,1996.17
11,10000010,21.16,1887.94,7.0,2.0,17.6,1884.0
11,10000010,151.14,2006.29,7.0,2.0,150.81,2007.08
11,10000010,127.87,1992.14,7.0,2.0,131.96,1991.21
11,10000010,29.16,1901.94,7.0,2.0,28.38,1900.98
11,10000010,44.61,1908.64,7.0,2.0,44.17,1911.57
11,10000010,57.99,1921.22,7.0,2.0,56.77,1918.04
11,10000010,111.54,1976.49,7.0,2.0,108.47,1975.3
11,10000010,100.64,1967.94,7.0,2.0,100.23,1967.07
11,10000010,18.16,1885.39,7.0,2.0,13.8,1884.1
11,10000010,129.92,1991.24,7.0,2.0,128.52,1993.11
11,10000010,11.95,1894.22,7.0,2.0,13.31,1892.19
11,10000010,39.1,1925.76,7.0,2.0,51.24,1924.08
11,10000010,111.61,1982.62,7.0,2.0,117.64,1982.51
11,10000010,126.86,1987.85,7.0,2.0,124.99,1988.52
11,10000010,138.53,2012.48,7.0,2.0,134.0,2009.71
11,10000010,84.63,1963.61,7.0,2.0,90.82,1965.04
11,10000010,32.57,1901.82,7.0,2.0,37.44,1904.45
11,10000010,167.28,2035.29,7.0,2.0,169.31,2037.01
11,10000010,4.72,1863.53,7.0,2.0,9.08,1864.16
11,10000010,31.72,1919.91,7.0,2.0,45.69,1918.45
11,10000010,163.25,2025.69,7.0,2.0,165.57,2026.11
11,10000010,2.03,1887.06,7.0,2.0,9.92,1886.54
11,10000010,68.45,1925.39,7.0,2.0,61.69,1922.6
11,10000010,120.0,1985.81,7.0,2.0,124.85,1985.7
11,10000010,165.17,2035.55,7.0,2.0,172.06,2035.06
11,10000010,92.78,1978.06,7.0,2.0,109.61,1980.49
11,10000010,113.69,1971.13,7.0,2.0,107.06,1972.05
11,10000010,139.09,2013.09,7.0,2.0,147.87,2013.4
11,10000010,62.45,1939.07,7.0,2.0,72.39,1941.27
11,10000010,114.5,1981.19,7.0,2.0,115.09,1979.26
11,10000010,178.13,2051.55,7.0,2.0,174.14,2048.05
11,10000010,30.55,1889.26,7.0,2.0,24.96,1890.12
11,10000010,153.89,2026.55,7.0,2.0,159.25,2027.22
11,10000010,175.3,2043.8,7.0,2.0,170.37,2041.05
11,10000010,58.37,1931.84,7.0,2.0,56.59,1928.51
11,10000010,-1.9,1877.36,7.0,2.0,9.92,1880.85
11,10000010,1.1,1874.6,7.0,2.0,13.18,1875.19
11,10000010,85.86,1969.74,7.0,2.0,92.65,1968.33
11,10000010,117.92,1969.25,7.0,2.0,105.06,1971.68
11,10000010,133.26,2006.65,7.0,2.0,130.31,2008.58
11,10000010,19.79,1890.88,7.0,2.0,29.33,1890.39
11,10000010,109.73,1968.74,7.0,2.0,100.35,1969.89
11,10000010,109.62,1971.03,7.0,2.0,105.51,1971.31
11,10000010,98.17,1952.36,7.0,2.0,96.17,1949.53
11,10000010,112.46,1971.15,7.0,2.0,105.34,1968.46
11,10000010,59.92,1928.47,7.0,2.0,63.21,1929.78
11,10000010,142.68,2013.07,7.0,2.0,152.01,2015.04
11,10000010,115.22,1978.35,7.0,2.0,102.43,1978.38
11,10000010,145.34,2004.1,7.0,2.0,144.77,2002.52
11,10000010,52.1,1910.18,7.0,2.0,47.04,1910.93
11,10000010,47.02,1898.71,7.0,2.0,30.81,1901.66
11,10000010,172.57,2039.92,7.0,2.0,168.41,2035.75
11,10000010,176.35,2041.73,7.0,2.0,169.04,2041.4
11,10000010,82.45,1938.46,7.0,2.0,71.33,1937.63
11,10000010,59.91,1926.44,7.0,2.0,58.67,1926.99
11,10000010,54.28,1932.09,7.0,2.0,66.5,1932.48
11,10000010,78.2,1949.18,7.0,2.0,74.4,1949.64
